Interval,Description,Agent,Int Agt ID,Adv,In Ans,In,Out Ans,Out,Tot Tlk (Seconds Value),Avg Tlk (Seconds Value),End On-Hold,Esc,Esc To,In Abnd,Max Concr,Out Fail,OvrFd In,OvrFd Off,All Ans,All,UnMon,Trans In,Trans Out,Unrtrnd,Ans <= 15s,Abnd <= 60s,Max Call (Seconds Value),Max Held (Seconds Value),Max Talk (Seconds Value),Tot Call (Seconds Value),Tot Held (Seconds Value),Tot Rng (Seconds Value),Alerting (Seconds Value),Available (Seconds Value),Busy (Seconds Value),Handling (Seconds Value),N/A (Seconds Value)
16/01/2026 (12:00:00 - 12:59:59),Liam Turner,440710619180.0,,0,6.0,8.0,0.0,0.0,1145.9337978359097,190.98896630598495,0,0,0,2.0,0,0.0,0,0,6.0,8.0,0,0,0,0,3.0,2.0,820.4550663644422,59.44840874312806,754.7433257995036,1271.2209678385373,87.70717907176464,37.57999093086314,26.405108669899917,2107.47491524521,1297.626076508437,1271.2209678385373,194.89900824635282
16/01/2026 (12:00:00 - 12:59:59),Nina Ward,440795892684.0,,0,7.0,7.0,1.0,2.0,1488.3993741150039,212.62848201642913,0,0,0,0.0,0,1.0,0,0,8.0,9.0,0,0,0,0,6.0,0.0,816.6081534633938,45.58512581312397,766.5690149099827,1603.7732576087606,84.19579431174662,35.63210192229722,31.94392693356508,1799.3050826133756,1635.7171845423256,1603.7732576087606,164.97773284429886
16/01/2026 (12:00:00 - 12:59:59),Ruby Bennett,440776845445.0,,0,4.0,4.0,1.0,1.0,854.9552838382365,213.73882095955912,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,3.0,0.0,880.9868648158999,59.96750520331697,817.4549837445975,955.7099651549836,86.49717784480504,17.82187933992752,15.391230028548046,2544.0628724300923,971.1011951835317,955.7099651549836,84.83593238637582
16/01/2026 (12:00:00 - 12:59:59),Theo Bennett,440797064732.0,,0,7.0,7.0,0.0,0.0,2281.508617510338,325.92980250147684,0,0,0,0.0,0,0.0,0,0,7.0,7.0,0,0,0,0,0.0,0.0,1102.1000783109096,86.14117309153663,1011.9956581910689,2497.5130254730934,188.26167876462745,27.74272919812809,40.475505664380584,909.4677992646037,2537.988531137474,2497.5130254730934,152.54366959792205
16/01/2026 (12:00:00 - 12:59:59),Nina Reed,440712872381.0,,0,9.0,13.0,0.0,0.0,1949.8122701913078,216.6458077990342,0,0,0,4.0,0,0.0,0,0,9.0,13.0,0,0,0,0,1.0,4.0,839.845563317682,74.9476504526684,756.4063644839239,2235.740490323373,209.50428470225754,76.42393542980719,46.33000903002245,1102.2970770750164,2282.0704993533955,2235.740490323373,215.6324235715882
16/01/2026 (12:00:00 - 12:59:59),Ella Scott,440738213751.0,,0,7.0,8.0,3.0,3.0,1467.5730136689942,209.65328766699918,0,0,0,1.0,0,0.0,0,0,10.0,11.0,0,0,0,0,1.0,1.0,853.9524022417309,30.024385404846747,814.581826431596,1623.278416020356,90.28206951434487,93.46190405288134,27.504594419405734,1851.6311079954685,1650.7830104397617,1623.278416020356,97.58588156476979
16/01/2026 (12:00:00 - 12:59:59),Freya Wright,440705932682.0,,0,13.0,14.0,2.0,2.0,2392.4700023358682,184.03615402583603,0,0,0,1.0,0,0.0,0,0,15.0,16.0,0,0,0,0,2.0,1.0,791.4884365962195,49.87603054816336,732.4037439164842,2650.7889156570104,138.60630561070852,138.12993197357721,50.40098695302011,811.0722843811807,2701.1899026100305,2650.7889156570104,87.73781300878892
16/01/2026 (13:00:00 - 13:59:59),Liam Turner,440710619180.0,,0,6.0,7.0,0.0,0.0,3510.9726237351556,585.1621039558593,0,0,0,1.0,0,0.0,0,0,6.0,7.0,0,0,0,0,1.0,0.0,1343.4756012588787,111.2036910141053,1227.9250028233455,3695.08530447275,158.03123620902713,26.081444528567115,24.860523627326923,0.0,3600.0,3600.0,177.2113157161571
16/01/2026 (13:00:00 - 13:59:59),Nina Ward,440795892684.0,,0,6.0,7.0,1.0,1.0,2219.7526758671347,369.9587793111891,0,0,0,1.0,0,0.0,0,0,7.0,8.0,0,0,0,0,1.0,1.0,1511.5958823228143,88.32522851702385,1419.6214604180896,2409.2462125159554,167.59837632261468,25.544353713907157,23.13724623612293,916.1719972017131,2432.3834587520782,2409.2462125159554,251.4445440462087
16/01/2026 (13:00:00 - 13:59:59),Ruby Bennett,440776845445.0,,0,4.0,5.0,1.0,1.0,674.4891001120845,168.62227502802114,0,0,0,1.0,0,0.0,0,0,5.0,6.0,0,0,0,0,2.0,1.0,737.0479564101876,78.28229011684284,652.7734494564942,761.6705719678088,63.212604508322336,29.961084184252435,13.12514483011372,2533.6871430739225,774.7957167979225,761.6705719678088,291.5171401281551
16/01/2026 (13:00:00 - 13:59:59),Theo Bennett,440797064732.0,,0,7.0,8.0,1.0,2.0,2372.3273861967164,338.90391231381665,0,0,0,1.0,0,1.0,0,0,8.0,10.0,0,0,0,0,2.0,1.0,1007.0266015952749,85.45956668580952,917.9263379494737,2580.649100316582,182.83683539992364,29.125575679933636,32.95368989735621,828.2341477465555,2613.602790213938,2580.649100316582,158.16306203950637
16/01/2026 (13:00:00 - 13:59:59),Nina Reed,440712872381.0,,0,14.0,17.0,0.0,0.0,5089.793938773681,363.5567099124058,0,0,0,3.0,0,0.0,0,0,14.0,17.0,0,0,0,0,1.0,2.0,982.1111941903231,45.4837668391181,929.0791062903653,5408.331258894531,212.86082526909368,105.67649485175582,65.5165582403899,0.0,3600.0,3600.0,274.91860768581256
16/01/2026 (13:00:00 - 13:59:59),Ella Scott,440738213751.0,,0,12.0,16.0,2.0,2.0,1879.296104997507,156.60800874979225,0,0,0,4.0,0,0.0,0,0,14.0,18.0,0,0,0,0,0.0,1.0,475.71051668129746,60.51848481854383,406.06651307565784,2163.397905011853,174.59557456919597,127.75726301934127,60.78535295365047,1280.6638418795071,2224.1832579655033,2163.397905011853,95.15290015498955
16/01/2026 (13:00:00 - 13:59:59),Freya Wright,440705932682.0,,0,12.0,15.0,3.0,3.0,2248.146807173537,187.3455672644614,0,0,0,3.0,0,0.0,0,0,15.0,18.0,0,0,0,0,1.0,2.0,770.8936188691334,115.58280036021922,648.4076755126769,2783.001976291846,452.01745316346046,103.54714494356038,53.05329583774004,617.2926426473057,2836.055272129586,2783.001976291846,146.65208522310851
16/01/2026 (14:00:00 - 14:59:59),Liam Turner,440710619180.0,,0,7.0,7.0,0.0,0.0,1197.4496221824818,171.06423174035453,0,0,0,0.0,0,0.0,0,0,7.0,7.0,0,0,0,0,4.0,0.0,551.9659587468233,81.38933515071989,461.45693768514957,1430.2337184621335,168.94629490297564,63.83780137667625,30.43977678915759,1910.551388505461,1460.6734952512911,1430.2337184621335,228.77511624324774
16/01/2026 (14:00:00 - 14:59:59),Nina Ward,440795892684.0,,0,6.0,7.0,3.0,3.0,1226.9979663009954,204.49966105016588,0,0,0,1.0,0,0.0,0,0,9.0,10.0,0,0,0,0,1.0,1.0,602.8599501590163,57.96867958951504,540.1349008176612,1411.361126163678,155.82494135164282,42.80732776656011,20.389788293791927,2029.6529275044102,1431.75091445747,1411.361126163678,138.59615803812025
16/01/2026 (14:00:00 - 14:59:59),Ruby Bennett,440776845445.0,,0,4.0,4.0,2.0,2.0,508.76784020822265,127.19196005205566,0,0,0,0.0,0,0.0,0,0,6.0,6.0,0,0,0,0,2.0,0.0,513.19768642706,43.491151269334296,465.7142059092841,579.5246082091296,54.78745100714016,23.953975490650212,19.258386895851352,2792.825150065925,598.782995104981,579.5246082091296,208.3918548290945
16/01/2026 (14:00:00 - 14:59:59),Theo Bennett,440797064732.0,,0,7.0,7.0,1.0,1.0,704.4255779831014,100.63222542615735,0,0,0,0.0,0,0.0,0,0,8.0,8.0,0,0,0,0,4.0,0.0,548.2481796499815,154.08115059735607,388.94664156370703,983.8204704524699,242.85218004693945,41.763099911347446,23.352334042135077,2454.074208137737,1007.172804494605,983.8204704524699,138.75298736765808
16/01/2026 (14:00:00 - 14:59:59),Nina Reed,440712872381.0,,0,11.0,11.0,1.0,1.0,1784.7464422861335,162.2496765714667,0,0,0,0.0,0,0.0,0,0,12.0,12.0,0,0,0,0,2.0,0.0,399.05850192583216,54.372149982918636,336.5490022558368,2033.946717856772,159.68942901279473,97.64819624492037,33.86532068403246,1358.3181911622191,2067.8120385408047,2033.946717856772,173.8697702969762
16/01/2026 (14:00:00 - 14:59:59),Ella Scott,440738213751.0,,0,11.0,13.0,0.0,0.0,2120.6102922140603,192.78275383764185,0,0,0,2.0,0,0.0,0,0,11.0,13.0,0,0,0,0,1.0,1.0,527.8937364184789,52.79519235055165,470.13942456207144,2351.6301106179753,176.46950383950156,54.550314564413306,65.18558781659307,937.5491301815306,2416.8156984345683,2351.6301106179753,245.63517138390117
16/01/2026 (14:00:00 - 14:59:59),Freya Wright,440705932682.0,,0,6.0,11.0,0.0,0.0,1806.7159400595062,301.11932334325104,0,0,0,5.0,0,0.0,0,0,6.0,11.0,0,0,0,0,2.0,3.0,759.6610169858662,57.07622133385891,695.3021124241183,1919.1095626109798,68.697523184139,43.69609936733442,24.742827137903696,1551.5550611905235,1943.8523897488835,1919.1095626109798,104.5925490605929
16/01/2026 (15:00:00 - 15:59:59),Liam Turner,440710619180.0,,0,7.0,7.0,2.0,2.0,3605.1374462542776,515.0196351791825,0,0,0,0.0,0,0.0,0,0,9.0,9.0,0,0,0,0,3.0,0.0,1113.791199488888,24.48969912623732,1084.546960530941,3704.529362580339,66.11013750409421,42.790858485385385,31.229628478295304,0.0,3600.0,3600.0,66.23723364953587
16/01/2026 (15:00:00 - 15:59:59),Nina Ward,440795892684.0,,0,2.0,3.0,2.0,4.0,462.7261361761062,231.3630680880531,0,0,0,1.0,0,2.0,0,0,4.0,7.0,0,0,0,0,0.0,1.0,777.2089761535244,46.600389520648356,726.6457073555318,489.48266210529874,18.830767374504248,15.851517109376573,6.1867496172199115,2947.8074417778903,495.66941172251865,489.48266210529874,156.52314649959078
16/01/2026 (15:00:00 - 15:59:59),Ruby Bennett,440776845445.0,,0,4.0,4.0,1.0,1.0,770.4816464590888,192.6204116147722,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,2.0,0.0,532.301561089026,55.577289918410436,470.11624885920844,851.4228092568561,54.509073552138695,33.04011155703578,17.033041308192352,2445.341842917288,868.4558505650484,851.4228092568561,286.2023065176635
16/01/2026 (15:00:00 - 15:59:59),Theo Bennett,440797064732.0,,0,8.0,12.0,0.0,0.0,1284.524868099343,160.56560851241787,0,0,0,4.0,0,0.0,0,0,8.0,12.0,0,0,0,0,1.0,3.0,547.5230653934461,37.53381624924941,500.4130966509545,1454.5486662929827,93.4145782477021,76.60921994593771,40.10513187495981,1833.4309730944078,1494.6537981679426,1454.5486662929827,271.9152287376495
16/01/2026 (15:00:00 - 15:59:59),Nina Reed,440712872381.0,,0,8.0,8.0,0.0,0.0,2404.623993850869,300.5779992313586,0,0,0,0.0,0,0.0,0,0,8.0,8.0,0,0,0,0,0.0,0.0,1122.4536255736348,52.15323254754999,1059.35588568676,2676.143539692283,183.96348712681728,87.55605871459714,28.95153605708723,604.6675103826988,2705.09507574937,2676.143539692283,290.237413867931
16/01/2026 (15:00:00 - 15:59:59),Ella Scott,440738213751.0,,0,8.0,9.0,1.0,1.0,1415.6564969271926,176.95706211589908,0,0,0,1.0,0,0.0,0,0,9.0,10.0,0,0,0,0,2.0,1.0,639.5794482472,21.929447614208026,612.971901704326,1538.6463518947537,85.56506353823262,42.102890357994646,38.89936318773481,1749.5862943645043,1577.5457150824884,1538.6463518947537,272.8679905530072
16/01/2026 (15:00:00 - 15:59:59),Freya Wright,440705932682.0,,0,7.0,9.0,0.0,0.0,1883.94545547708,269.1350650681543,0,0,0,2.0,0,0.0,0,0,7.0,9.0,0,0,0,0,3.0,1.0,846.3698618301898,41.7824624793691,797.5016477956805,2003.9516798579173,70.40596349485521,49.60026088598221,26.73770141573299,1501.739032857383,2030.6893812736503,2003.9516798579173,67.57158586896671
16/01/2026 (16:00:00 - 16:59:59),Liam Turner,440710619180.0,,0,8.0,9.0,1.0,1.0,1933.7246573164327,241.7155821645541,0,0,0,1.0,0,0.0,0,0,9.0,10.0,0,0,0,0,0.0,1.0,787.721097670553,23.456586894176848,759.7586860947275,2033.8424105169736,64.07115574735198,40.55242213483752,29.16982104865052,1340.4137637203933,2063.012231565624,2033.8424105169736,196.57400471398276
16/01/2026 (16:00:00 - 16:59:59),Nina Ward,440795892684.0,,0,4.0,4.0,1.0,1.0,1727.946333365055,431.9865833412637,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,3.0,0.0,1535.0305533608773,92.97146129832733,1438.3505259142162,1876.5657250423667,133.7851270839769,18.542830741668713,14.051649989758602,1475.8947369805915,1890.6173750321252,1876.5657250423667,233.48788798728327
16/01/2026 (16:00:00 - 16:59:59),Ruby Bennett,440776845445.0,,0,5.0,7.0,0.0,0.0,704.4032264903856,140.88064529807713,0,0,0,2.0,0,0.0,0,0,5.0,7.0,0,0,0,0,1.0,1.0,586.9524376129101,95.48847853297913,485.94695937325866,860.364481301473,128.3762562777258,27.584998533361635,15.775942556203335,2456.811154466929,876.1404238576763,860.364481301473,267.04842167539493
16/01/2026 (16:00:00 - 16:59:59),Theo Bennett,440797064732.0,,0,3.0,4.0,0.0,0.0,1102.809016130766,367.603005376922,0,0,0,1.0,0,0.0,0,0,3.0,4.0,0,0,0,0,1.0,1.0,913.9749071691076,29.043914027900676,881.2161994367617,1148.5194353353345,34.56603809123298,11.144381113335584,11.966148736126774,2263.836972969082,1160.4855840714613,1148.5194353353345,175.6774429594566
16/01/2026 (16:00:00 - 16:59:59),Nina Reed,440712872381.0,,0,6.0,8.0,1.0,1.0,1290.759021562939,215.12650359382317,0,0,0,2.0,0,0.0,0,0,7.0,9.0,0,0,0,0,3.0,1.0,626.9061591935222,57.69235956854719,561.5321035380343,1500.8982460427285,164.04904795814542,53.77187260858455,22.383283361603944,1912.4249129932346,1523.2815294043323,1500.8982460427285,164.29355760243345
16/01/2026 (16:00:00 - 16:59:59),Ella Scott,440738213751.0,,0,8.0,9.0,0.0,0.0,2148.0862707326455,268.5107838415807,0,0,0,1.0,0,0.0,0,0,8.0,9.0,0,0,0,0,1.0,1.0,770.2024427852783,72.82770015607083,692.4794360414234,2428.3252603368683,241.07653690194977,39.16245270227336,44.292576983234795,1005.4116501549913,2472.6178373201033,2428.3252603368683,121.9705125249054
16/01/2026 (16:00:00 - 16:59:59),Freya Wright,440705932682.0,,0,3.0,5.0,0.0,0.0,1205.51890053936,401.83963351312,0,0,0,2.0,0,0.0,0,0,3.0,5.0,0,0,0,0,1.0,2.0,1196.925114510072,36.28537837217556,1155.6417230106676,1252.333522695995,31.820582774948548,14.994039381686381,9.474258433935205,2213.2101766568826,1261.8077811299302,1252.333522695995,124.98204221318727
16/01/2026 (17:00:00 - 17:59:59),Liam Turner,440710619180.0,,0,6.0,6.0,0.0,0.0,1295.2199487538642,215.86999145897738,0,0,0,0.0,0,0.0,0,0,6.0,6.0,0,0,0,0,1.0,0.0,900.6200412607269,78.17101516068091,817.0958827456309,1465.683498906469,138.34469002611382,32.118860126490944,32.450562686586565,1876.0239772854695,1498.1340615930555,1465.683498906469,225.84196112147472
16/01/2026 (17:00:00 - 17:59:59),Nina Ward,440795892684.0,,0,5.0,6.0,0.0,0.0,1685.627167574481,337.1254335148962,0,0,0,1.0,0,0.0,0,0,5.0,6.0,0,0,0,0,1.0,1.0,966.5052111668688,118.14171479486436,843.5785340580187,1832.2539480776934,122.70196893328402,23.924811569928373,27.315408389286844,1477.3397843336716,1859.5693564669803,1832.2539480776934,263.0908591993483
16/01/2026 (17:00:00 - 17:59:59),Ruby Bennett,440776845445.0,,0,3.0,3.0,1.0,1.0,719.9102416810424,239.97008056034747,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,2.0,0.0,559.8578320055748,46.10344121187733,509.4142689377821,765.2336463657024,32.303039116913524,17.360487423661837,10.218831580732632,2711.2674699762542,775.452477946435,765.2336463657024,113.2800520773107
16/01/2026 (17:00:00 - 17:59:59),Theo Bennett,440797064732.0,,0,8.0,10.0,0.0,0.0,1968.6668978129724,246.08336222662155,0,0,0,2.0,0,0.0,0,0,8.0,10.0,0,0,0,0,2.0,2.0,762.8398618247617,86.80683859226502,670.9231111911042,2236.4099361220237,226.86374197791136,40.879296331139756,41.71163748706118,1167.2184431539974,2278.121573609085,2236.4099361220237,154.65998323691775
16/01/2026 (17:00:00 - 17:59:59),Nina Reed,440712872381.0,,0,5.0,6.0,0.0,0.0,2273.0950472628037,454.61900945256076,0,0,0,1.0,0,0.0,0,0,5.0,6.0,0,0,0,0,2.0,1.0,1665.6859830299954,56.57152710342289,1602.3834234200285,2435.437817267424,128.68760747189913,33.65516253272084,22.27313645212198,985.2836111705128,2457.710953719546,2435.437817267424,157.00543510994112
16/01/2026 (17:00:00 - 17:59:59),Ella Scott,440738213751.0,,0,7.0,9.0,0.0,0.0,1125.1730987840028,160.7390141120004,0,0,0,2.0,0,0.0,0,0,7.0,9.0,0,0,0,0,3.0,1.0,525.2716068540923,44.57796649381218,473.43013079273146,1259.2886431900802,83.27097743323678,50.84456697284059,21.215523103179326,2207.4507713953453,1280.5041662932595,1259.2886431900802,112.04506231139533
16/01/2026 (17:00:00 - 17:59:59),Freya Wright,440705932682.0,,0,7.0,7.0,1.0,1.0,1015.620394409313,145.088627772759,0,0,0,0.0,0,0.0,0,0,8.0,8.0,0,0,0,0,1.0,0.0,476.26472430573847,65.43947652507372,407.07875239771056,1137.1435036473242,95.29764155733157,29.971963063633847,32.80223549888621,2264.5092748703846,1169.9457391462104,1137.1435036473242,165.54498598340535
16/01/2026 (18:00:00 - 18:59:59),Liam Turner,440710619180.0,,0,5.0,5.0,0.0,0.0,1787.455897587708,357.4911795175416,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,1.0,0.0,1262.8196840699377,78.08187428096318,1176.0435082332165,1988.2100817068292,157.28267634033082,43.471507778790496,18.365241297511968,1316.4078016448807,2006.5753230043413,1988.2100817068292,277.01687535077804
16/01/2026 (18:00:00 - 18:59:59),Nina Ward,440795892684.0,,0,2.0,2.0,1.0,1.0,413.0966901378543,206.54834506892715,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,2.0,0.0,741.1878166832809,73.56636270067249,661.1693502424323,456.9811480769357,30.98025045872929,19.356311220528205,9.98247163236256,2982.90824705384,466.96361970929826,456.9811480769357,150.12813323686152
16/01/2026 (18:00:00 - 18:59:59),Ruby Bennett,440776845445.0,,0,3.0,4.0,0.0,0.0,562.1095484349344,187.36984947831144,0,0,0,1.0,0,0.0,0,0,3.0,4.0,0,0,0,0,3.0,1.0,717.9027452301955,78.71791742351768,635.1703156515352,648.6163746799142,74.46328977955197,12.043536465427845,10.123263931844733,2831.8056986985284,658.7396386117589,648.6163746799142,109.45466268971285
16/01/2026 (18:00:00 - 18:59:59),Theo Bennett,440797064732.0,,0,4.0,4.0,1.0,1.0,907.1226888793899,226.78067221984747,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,3.0,0.0,701.0972204432338,70.77496250164532,624.5730180129282,1009.5301825385585,79.41053394452712,28.746199643302,14.657275537624693,2292.533846032159,1024.1874580761832,1009.5301825385585,283.2786958916576
16/01/2026 (18:00:00 - 18:59:59),Nina Reed,440712872381.0,,0,3.0,3.0,0.0,0.0,490.8282684918818,163.60942283062727,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,2.0,0.0,485.2794904864543,131.88088253913085,348.13737431333675,639.0531813710418,132.44121197719994,15.783700901959946,9.576808007675512,2815.130858254867,648.6299893787173,639.0531813710418,136.2391523664158
16/01/2026 (18:00:00 - 18:59:59),Ella Scott,440738213751.0,,0,3.0,4.0,0.0,0.0,472.83471027224857,157.61157009074952,0,0,0,1.0,0,0.0,0,0,3.0,4.0,0,0,0,0,3.0,1.0,422.87307540231006,91.18188786039815,326.6545428295539,556.6840976032115,68.7394531938891,15.10993413707391,12.805919196124666,2936.8676454006268,569.4900167993362,556.6840976032115,93.64233780003694
16/01/2026 (18:00:00 - 18:59:59),Freya Wright,440705932682.0,,0,4.0,4.0,0.0,0.0,1296.3879082034064,324.0969770508516,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,4.0,0.0,1258.683561686555,54.010020695953735,1200.527681078778,1357.8008331269918,44.82948527629132,16.583439647294163,12.957396081225546,2041.5771062939077,1370.7582292082175,1357.8008331269918,187.66466449787487
16/01/2026 (19:00:00 - 19:59:59),Liam Turner,440710619180.0,,0,2.0,2.0,0.0,0.0,482.84737667915914,241.42368833957957,0,0,0,0.0,0,0.0,0,0,2.0,2.0,0,0,0,0,2.0,0.0,882.5886630353563,69.67947696875262,808.1617973038954,537.5037937180816,45.16163951350593,9.494777525416604,10.84271740681643,2798.441654133055,548.346511124898,537.5037937180816,253.21183474204702
16/01/2026 (19:00:00 - 19:59:59),Nina Ward,440795892684.0,,0,1.0,1.0,2.0,2.0,236.4381364450321,236.4381364450321,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,0.0,0.0,528.6790118794669,38.738663229844505,478.30307175093645,266.13341772199243,18.058004378274344,34.911830696057955,5.543795618853394,3146.670652457512,271.6772133408458,266.13341772199243,181.65213420164204
16/01/2026 (19:00:00 - 19:59:59),Ruby Bennett,440776845445.0,,0,1.0,1.0,0.0,0.0,174.2651495197079,174.2651495197079,0,0,0,0.0,0,0.0,0,0,1.0,1.0,0,0,0,0,1.0,0.0,525.6845370216427,92.1573922441915,431.11251265623855,197.14910253941025,20.469320898489705,2.41463212121264,3.20785959161395,3311.169791850392,200.3569621310242,197.14910253941025,88.47324601858368
16/01/2026 (19:00:00 - 19:59:59),Theo Bennett,440797064732.0,,0,2.0,2.0,0.0,0.0,368.3912055851352,184.1956027925676,0,0,0,0.0,0,0.0,0,0,2.0,2.0,0,0,0,0,1.0,0.0,487.5899206215785,81.79082742446155,394.4194709067351,441.7768978857155,50.62644771981678,22.759244580763575,9.111362835799081,2973.4284025836937,450.8882607215146,441.7768978857155,175.6833366947915
16/01/2026 (19:00:00 - 19:59:59),Nina Reed,440712872381.0,,0,3.0,4.0,0.0,0.0,1404.6858802470804,468.2286267490268,0,0,0,1.0,0,0.0,0,0,3.0,4.0,0,0,0,0,2.0,0.0,1354.3942728191782,36.53599239470002,1313.9587463686244,1456.7316213579354,40.34713894329379,11.698602167561326,10.537537734696457,2045.4318574563597,1467.269159092632,1456.7316213579354,87.29898345100838
16/01/2026 (19:00:00 - 19:59:59),Ella Scott,440738213751.0,,0,5.0,5.0,0.0,0.0,2168.918228393376,433.7836456786752,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,3.0,0.0,1180.9601876309248,58.24430330187223,1117.3540839021887,2266.3971098412126,70.66987931351699,26.809002134319414,28.59819829635551,1121.0599269074462,2294.995308137568,2266.3971098412126,183.9447649549859
16/01/2026 (19:00:00 - 19:59:59),Freya Wright,440705932682.0,,0,3.0,3.0,0.0,0.0,517.2614284830535,172.42047616101783,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,2.0,0.0,597.5008406327411,42.61765020529399,550.5515067422368,561.2886208708704,31.03214133218616,12.99505105563077,13.77114972828521,2928.0140572081395,575.0597705991556,561.2886208708704,96.92617219270439
16/01/2026 (20:00:00 - 20:59:59),Liam Turner,440710619180.0,,0,0.0,0.0,0.0,0.0,0.0,260.17755054333566,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,739.1832277423308,55.02964842518959,676.585897437067,0.0,0.0,0.0,0.0,3352.718685107501,0.0,0.0,247.2813148924986
16/01/2026 (20:00:00 - 20:59:59),Nina Ward,440795892684.0,,0,3.0,3.0,0.0,0.0,780.8467398552793,260.2822466184264,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,2.0,0.0,742.4870258611425,92.90544912920933,642.174424912794,897.9922019836329,94.92400667093642,22.221455457417207,14.920777314026637,2443.5419719854754,912.9129792976595,897.9922019836329,243.54504871686513
16/01/2026 (20:00:00 - 20:59:59),Ruby Bennett,440776845445.0,,0,4.0,4.0,0.0,0.0,1238.1885569293772,309.5471392323443,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,4.0,0.0,1214.567112558329,75.57214116981885,1133.2615594221938,1380.3752254199333,119.25302062529161,22.93364786526448,13.239853901339927,1948.554545759574,1393.6150793212732,1380.3752254199333,257.83037491915275
16/01/2026 (20:00:00 - 20:59:59),Theo Bennett,440797064732.0,,0,1.0,1.0,0.0,1.0,158.80826982114186,158.80826982114186,0,0,0,0.0,0,1.0,0,0,1.0,2.0,0,0,0,0,1.0,0.0,595.8226942299987,99.72591431786807,490.8305053925685,196.2664621002957,32.19191775959176,5.266274519562101,3.721385055061318,3137.4124531193893,199.98784715535703,196.2664621002957,262.59969972525363
